transaction_id,region,category,amount_idr,timestamp,channel,age_group
TXN006674,Jakarta,Grocery,382000,2023-04-08 15:36:56,online,25-34
TXN013388,Jakarta,Home & Living,1026500,2024-02-11 13:25:30,offline,18-24
TXN001323,Jakarta,F&B,56500,2023-01-30 09:01:54,online,25-34
TXN017948,Yogyakarta,Electronics,1560000,2023-07-02 15:22:54,online,18-24
TXN000790,Jakarta,Fashion,417500,2023-09-15 21:27:00,offline,35-44
TXN032449,Surabaya,Grocery,207000,2023-01-12 08:52:28,online,18-24
TXN044159,Bali,Home & Living,1080500,2024-07-01 12:57:47,offline,25-34
TXN003188,Jakarta,Home & Living,1371000,2023-10-09 06:02:06,online,18-24
TXN030200,Surabaya,Travel,1282000,2024-10-22 12:31:23,offline,18-24
TXN031536,Surabaya,Electronics,7209000,2023-12-07 20:08:03,online,25-34
TXN016462,Yogyakarta,Home & Living,2290000,2023-09-25 12:57:58,online,45+
TXN041103,Medan,Fashion,3000000,2024-07-04 21:40:40,offline,25-34
TXN012229,Jakarta,Electronics,5670500,2023-11-21 11:43:31,online,45+
TXN027459,Surabaya,Electronics,1130500,2023-01-15 08:16:34,offline,35-44
TXN014172,Jakarta,Education,1361500,2023-04-23 17:48:30,offline,25-34
TXN004295,Jakarta,F&B,520500,2023-08-03 12:38:58,offline,35-44
TXN003866,Jakarta,F&B,135000,2023-09-13 18:22:56,online,35-44
TXN021560,Yogyakarta,F&B,213500,2024-09-29 19:21:41,offline,35-44
TXN002062,Jakarta,Electronics,7276000,2023-08-15 16:35:16,offline,18-24
TXN047596,Bali,Fashion,1825000,2024-09-21 22:12:09,online,25-34
TXN026834,Surabaya,Electronics,5766000,2024-04-24 17:43:55,online,18-24
TXN001965,Jakarta,F&B,269500,2023-12-08 20:15:21,offline,18-24
TXN005403,Jakarta,Healthcare,358000,2023-05-14 21:32:27,offline,18-24
TXN030467,Surabaya,Grocery,353000,2023-07-18 22:26:59,offline,25-34
TXN029592,Surabaya,Travel,2926500,2024-01-12 10:23:43,online,18-24
TXN004447,Jakarta,Fashion,1638500,2023-05-09 16:12:15,offline,25-34
TXN016665,Yogyakarta,Electronics,4012000,2023-06-16 10:31:41,offline,35-44
TXN009157,Jakarta,Travel,6105000,2023-05-11 12:16:57,online,18-24
TXN020342,Yogyakarta,F&B,263500,2024-11-17 16:56:55,offline,25-34
TXN015876,Yogyakarta,Grocery,310000,2023-10-20 01:24:03,online,25-34
TXN026224,Surabaya,Healthcare,574500,2024-05-14 11:22:23,offline,25-34
TXN035447,Medan,Home & Living,2130000,2024-06-22 23:43:30,offline,35-44
TXN001691,Jakarta,Grocery,758000,2023-05-22 09:39:57,offline,25-34
TXN026591,Surabaya,Grocery,252500,2024-11-18 01:56:18,online,35-44
TXN008863,Jakarta,Fashion,2529000,2023-05-15 15:04:40,offline,25-34
TXN027404,Surabaya,F&B,314500,2024-10-20 15:38:52,online,18-24
TXN032432,Surabaya,Healthcare,343000,2024-11-03 05:44:01,offline,25-34
TXN010236,Jakarta,Travel,4120500,2024-02-26 02:13:13,online,18-24
TXN044955,Bali,Home & Living,1312500,2024-02-14 21:42:37,online,45+
TXN047505,Bali,Travel,2700500,2024-12-10 21:33:46,offline,45+
TXN002642,Jakarta,Fashion,4394000,2024-12-29 09:12:43,online,25-34
TXN046884,Bali,Fashion,1809000,2023-09-28 08:50:24,offline,25-34
TXN011632,Jakarta,Travel,6115500,2024-01-05 03:08:26,online,25-34
TXN047915,Bali,Electronics,7890000,2024-09-19 03:30:16,online,35-44
TXN002064,Jakarta,F&B,301000,2024-12-29 00:16:00,offline,18-24
TXN016551,Yogyakarta,Fashion,2100000,2023-01-04 18:45:11,offline,25-34
TXN016385,Yogyakarta,F&B,218000,2024-09-26 19:58:42,offline,25-34
TXN031029,Surabaya,F&B,348000,2023-11-22 14:03:55,offline,25-34
TXN009072,Jakarta,Home & Living,4391000,2023-06-06 11:42:29,offline,35-44
TXN022981,Surabaya,F&B,102500,2024-05-03 17:57:35,offline,35-44
TXN046903,Bali,F&B,356000,2023-12-12 23:57:48,offline,35-44
TXN026780,Surabaya,Home & Living,2321500,2023-11-12 13:43:12,offline,18-24
TXN009974,Jakarta,Healthcare,2126000,2024-02-09 05:43:13,online,35-44
TXN038339,Medan,Home & Living,3600000,2024-04-15 06:11:39,offline,25-34
TXN034678,Medan,Electronics,2973000,2023-07-16 15:04:44,offline,25-34
TXN009000,Jakarta,Education,1390000,2024-10-30 11:03:10,offline,35-44
TXN040736,Medan,Education,574500,2023-07-30 08:00:22,offline,35-44
TXN012838,Jakarta,Home & Living,5220000,2024-11-07 10:54:49,offline,25-34
TXN012406,Jakarta,F&B,461500,2023-12-14 16:09:56,offline,25-34
TXN007506,Jakarta,Electronics,12251000,2024-12-23 19:16:34,online,35-44
TXN017954,Yogyakarta,F&B,34500,2024-09-12 20:03:51,offline,45+
TXN016638,Yogyakarta,F&B,105000,2024-12-10 19:44:35,offline,35-44
TXN014806,Jakarta,Fashion,2416500,2023-11-16 09:21:51,offline,35-44
TXN024974,Surabaya,Home & Living,4865000,2024-07-09 06:29:20,online,25-34
TXN030859,Surabaya,Healthcare,403500,2024-11-18 17:12:01,offline,25-34
TXN049120,Bali,Travel,2481500,2024-07-07 19:03:24,online,25-34
TXN012256,Jakarta,Fashion,2025000,2024-11-11 13:12:52,online,25-34
TXN000157,Jakarta,Healthcare,554500,2023-03-19 06:09:17,online,35-44
TXN044301,Bali,Education,2052500,2023-10-31 16:04:12,online,18-24
TXN010444,Jakarta,Grocery,902500,2023-02-12 12:11:54,online,45+
TXN013936,Jakarta,Electronics,5432500,2024-03-05 18:20:24,offline,35-44
TXN014384,Jakarta,Healthcare,1430000,2023-07-10 03:40:53,online,25-34
TXN035425,Medan,F&B,301000,2023-11-05 19:35:11,online,18-24
TXN041139,Medan,Electronics,1715500,2023-02-12 20:42:51,offline,35-44
TXN048047,Bali,Grocery,325500,2023-12-19 15:47:26,online,45+
TXN030160,Surabaya,Fashion,1820500,2023-11-23 08:02:55,offline,35-44
TXN040216,Medan,Grocery,277500,2024-03-12 20:30:33,online,18-24
TXN023984,Surabaya,Healthcare,477500,2024-02-08 20:06:19,online,25-34
TXN036555,Medan,Grocery,819500,2023-04-25 12:24:46,online,25-34
TXN007930,Jakarta,Healthcare,2023500,2024-04-15 00:38:31,online,35-44
TXN002479,Jakarta,F&B,287000,2024-06-01 18:23:29,online,18-24
TXN006640,Jakarta,Fashion,998000,2023-08-31 20:56:59,online,25-34
TXN006065,Jakarta,Travel,7095000,2024-02-01 14:00:20,online,45+
TXN043003,Bali,F&B,362500,2024-10-24 22:38:42,online,25-34
TXN039316,Medan,Home & Living,1558000,2024-07-20 23:28:38,online,25-34
TXN001394,Jakarta,F&B,151500,2024-01-04 08:17:55,online,18-24
TXN018612,Yogyakarta,F&B,312000,2023-09-05 21:21:58,online,25-34
TXN002960,Jakarta,F&B,129000,2024-05-03 19:25:54,online,18-24
TXN010155,Jakarta,F&B,157500,2024-09-30 18:36:42,online,18-24
TXN023115,Surabaya,F&B,385000,2024-03-11 14:44:17,online,25-34
TXN039236,Medan,F&B,231000,2024-05-08 07:15:24,offline,18-24
TXN028044,Surabaya,Education,1134500,2023-12-18 10:17:18,online,45+
TXN046881,Bali,F&B,332000,2023-11-29 18:19:29,online,25-34
TXN024509,Surabaya,Travel,2075000,2023-08-02 14:51:28,online,35-44
TXN021829,Yogyakarta,Healthcare,937000,2023-07-01 22:53:49,offline,35-44
TXN041131,Medan,F&B,238500,2023-06-14 16:06:51,offline,25-34
TXN049600,Bali,Travel,3683000,2023-07-13 16:15:45,offline,35-44
TXN043471,Bali,Travel,3500000,2023-12-12 12:22:41,online,18-24
TXN008888,Jakarta,Electronics,10949000,2023-07-28 22:07:13,online,25-34
TXN026497,Surabaya,Grocery,159500,2023-05-24 14:55:38,online,45+
TXN032040,Surabaya,F&B,253000,2023-04-13 11:45:50,online,35-44
TXN004962,Jakarta,Electronics,10259000,2023-02-02 11:02:06,online,25-34
TXN037618,Medan,Healthcare,511500,2023-08-06 08:12:17,offline,18-24
TXN014047,Jakarta,Travel,3276000,2023-05-07 08:15:36,online,25-34
TXN029942,Surabaya,Travel,2857000,2024-12-17 21:05:34,online,45+
TXN025384,Surabaya,Healthcare,368500,2024-10-24 17:45:37,online,18-24
TXN031896,Surabaya,Fashion,956000,2024-06-02 15:07:57,offline,35-44
TXN021621,Yogyakarta,F&B,89000,2024-06-02 06:46:35,online,18-24
TXN010267,Jakarta,Fashion,2864500,2023-05-13 06:58:53,online,18-24
TXN031856,Surabaya,Electronics,10982000,2024-04-06 17:33:07,online,35-44
TXN004903,Jakarta,F&B,176000,2023-02-18 06:14:18,online,35-44
TXN043123,Bali,Home & Living,1904500,2024-01-13 12:05:06,online,45+
TXN014054,Jakarta,Electronics,8283000,2024-10-29 12:51:35,online,35-44
TXN003356,Jakarta,F&B,611000,2024-05-01 18:09:13,online,25-34
TXN029202,Surabaya,F&B,112500,2024-04-17 15:43:08,online,18-24
TXN010768,Jakarta,Travel,2102500,2023-07-03 13:05:41,offline,25-34
TXN001626,Jakarta,Home & Living,2193500,2024-11-09 19:15:37,online,18-24
TXN034893,Medan,Healthcare,586500,2024-03-17 08:38:50,offline,45+
TXN049265,Bali,F&B,242500,2023-10-27 12:02:11,online,35-44
TXN036817,Medan,Grocery,720000,2024-11-07 16:02:34,offline,25-34
TXN025022,Surabaya,Grocery,308000,2023-09-12 15:41:29,online,25-34
TXN023319,Surabaya,Home & Living,1409500,2024-03-01 21:58:32,offline,25-34
TXN031939,Surabaya,Home & Living,1339000,2023-04-16 08:02:29,online,25-34
TXN035554,Medan,F&B,360000,2024-03-03 04:23:05,online,45+
TXN012035,Jakarta,Electronics,9021000,2024-06-05 21:24:47,online,35-44
TXN014731,Jakarta,Electronics,9914500,2024-11-11 23:49:25,online,18-24
TXN028511,Surabaya,Fashion,1357500,2024-04-10 15:59:04,online,25-34
TXN042508,Bali,Healthcare,1047000,2023-06-17 15:23:13,offline,18-24
TXN038201,Medan,F&B,230000,2023-12-09 19:15:42,offline,35-44
TXN012457,Jakarta,Education,1332500,2023-06-27 11:35:09,online,25-34
TXN037873,Medan,F&B,197000,2023-09-04 12:09:27,offline,25-34
TXN047706,Bali,Travel,4336000,2023-09-23 22:18:27,offline,18-24
TXN012549,Jakarta,Healthcare,2921000,2023-05-18 18:14:50,online,25-34
TXN027756,Surabaya,Fashion,811000,2024-02-26 13:07:05,online,35-44
TXN028582,Surabaya,Grocery,498000,2023-03-11 13:57:28,online,25-34
TXN046551,Bali,Travel,7642000,2023-02-12 08:42:01,offline,25-34
TXN034184,Surabaya,F&B,299500,2023-06-23 07:11:38,offline,25-34
TXN031508,Surabaya,F&B,95500,2023-04-12 21:05:16,offline,35-44
TXN049806,Bali,Healthcare,1123500,2024-08-13 08:35:29,offline,25-34
TXN041465,Medan,Grocery,446000,2023-02-24 21:08:02,offline,18-24
TXN005430,Jakarta,Grocery,731500,2023-04-03 11:21:57,offline,25-34
TXN021766,Yogyakarta,Fashion,704000,2024-09-28 10:50:37,online,18-24
TXN023690,Surabaya,Grocery,284500,2023-09-19 16:52:00,offline,35-44
TXN042991,Bali,Healthcare,763500,2023-05-03 21:51:54,online,25-34
TXN046369,Bali,Fashion,645000,2023-09-02 18:20:54,online,45+
TXN030074,Surabaya,Grocery,369500,2024-10-08 16:06:57,offline,35-44
TXN006843,Jakarta,Travel,2957000,2023-05-31 09:18:15,offline,45+
TXN035609,Medan,Healthcare,621500,2024-02-20 21:01:17,offline,25-34
TXN018724,Yogyakarta,F&B,131000,2023-11-20 13:45:00,offline,18-24
TXN038847,Medan,Fashion,2154000,2024-09-03 19:50:34,offline,35-44
TXN021341,Yogyakarta,Healthcare,787500,2024-10-17 11:45:59,offline,18-24
TXN034134,Surabaya,Fashion,1204000,2024-02-21 15:09:55,offline,25-34
TXN009677,Jakarta,Education,1671500,2024-06-28 18:02:03,offline,25-34
TXN032759,Surabaya,Education,1632000,2024-09-25 08:43:03,online,25-34
TXN006816,Jakarta,Electronics,7571000,2024-10-11 20:40:11,offline,25-34
TXN014904,Jakarta,Grocery,743500,2023-04-27 07:14:43,online,18-24
TXN003016,Jakarta,Education,1158500,2024-11-18 14:51:47,online,35-44
TXN044893,Bali,Grocery,231500,2023-11-25 15:39:36,online,45+
TXN010156,Jakarta,Fashion,2111500,2023-02-03 08:41:49,online,18-24
TXN021279,Yogyakarta,F&B,183500,2024-06-11 19:24:06,online,35-44
TXN043682,Bali,Healthcare,1595500,2023-05-01 17:27:50,offline,35-44
TXN031034,Surabaya,F&B,352000,2024-02-10 21:32:57,offline,35-44
TXN002242,Jakarta,Travel,8657500,2024-12-12 18:55:58,online,35-44
TXN039218,Medan,Fashion,1297000,2023-11-25 23:51:09,offline,18-24
TXN047399,Bali,Fashion,916000,2024-05-20 11:14:46,offline,18-24
TXN015327,Yogyakarta,F&B,83000,2024-06-08 20:01:01,online,18-24
TXN034672,Medan,F&B,224500,2023-04-27 18:46:36,online,35-44
TXN047941,Bali,F&B,355000,2023-12-11 06:24:04,online,25-34
TXN022235,Surabaya,Fashion,994500,2023-12-20 19:55:57,offline,35-44
TXN036253,Medan,Fashion,2013500,2024-01-24 01:16:49,offline,45+
TXN032254,Surabaya,Fashion,3188000,2023-09-25 19:00:02,offline,35-44
TXN033460,Surabaya,F&B,152500,2024-04-06 08:22:31,online,18-24
TXN014152,Jakarta,Home & Living,2267500,2023-09-15 17:56:38,offline,45+
TXN043181,Bali,Travel,7406000,2024-05-23 13:09:34,online,35-44
TXN004597,Jakarta,Healthcare,2226000,2024-03-24 00:51:43,online,25-34
TXN001039,Jakarta,Grocery,510500,2023-11-06 19:41:16,online,25-34
TXN004207,Jakarta,F&B,151500,2024-06-16 17:11:12,online,18-24
TXN025300,Surabaya,Education,3052500,2024-07-23 19:16:28,online,25-34
TXN034092,Surabaya,Healthcare,784000,2024-03-10 10:23:30,offline,35-44
TXN036690,Medan,Fashion,806500,2023-09-06 17:12:00,offline,35-44
TXN046045,Bali,F&B,139500,2023-03-12 06:21:11,online,45+
TXN018079,Yogyakarta,Education,793500,2023-04-30 06:03:21,online,25-34
TXN003563,Jakarta,Travel,6529000,2024-07-31 06:32:29,online,45+
TXN024630,Surabaya,Travel,1722500,2024-07-19 07:54:14,offline,35-44
TXN027172,Surabaya,Education,1154000,2024-02-07 16:24:05,online,25-34
TXN005000,Jakarta,Education,705500,2024-12-04 17:26:38,offline,35-44
TXN010150,Jakarta,Healthcare,1322500,2023-06-14 13:35:10,online,45+
TXN027784,Surabaya,Fashion,1729500,2023-07-19 11:20:21,offline,25-34
TXN028984,Surabaya,F&B,416500,2023-11-25 19:31:14,online,25-34
TXN006796,Jakarta,Home & Living,1858000,2023-12-16 11:01:13,online,35-44
TXN039616,Medan,Travel,2804500,2024-08-03 10:56:54,offline,35-44
TXN047349,Bali,F&B,264000,2023-08-21 14:31:32,online,25-34
TXN046219,Bali,F&B,107000,2024-12-26 15:56:38,offline,45+
TXN038051,Medan,F&B,176000,2024-04-08 09:42:18,offline,18-24
TXN047985,Bali,Travel,2730000,2023-02-21 01:49:02,online,18-24
TXN014868,Jakarta,Grocery,215500,2024-01-02 19:53:27,online,25-34
TXN016788,Yogyakarta,F&B,82000,2024-04-10 22:41:54,offline,18-24
TXN038840,Medan,F&B,128500,2023-11-26 20:58:45,offline,35-44
TXN014676,Jakarta,Electronics,7877500,2023-04-06 20:53:23,online,25-34
TXN047383,Bali,Education,646000,2024-11-25 02:04:55,offline,35-44
TXN004737,Jakarta,Electronics,5433000,2023-01-08 10:42:08,offline,35-44
TXN034062,Surabaya,Electronics,5976500,2023-08-09 12:44:53,offline,45+
TXN014661,Jakarta,Electronics,8876000,2023-01-21 18:10:31,offline,35-44
TXN030696,Surabaya,F&B,291000,2023-07-15 09:56:52,online,35-44
TXN043398,Bali,F&B,306000,2023-08-31 10:32:50,offline,35-44
TXN021915,Yogyakarta,F&B,66500,2023-09-17 08:59:40,offline,35-44
TXN017506,Yogyakarta,Fashion,162000,2024-04-22 18:22:55,offline,18-24
TXN034606,Medan,Healthcare,429500,2023-06-10 15:15:35,online,18-24
TXN009186,Jakarta,Education,1500500,2023-12-27 11:16:25,online,18-24
TXN034057,Surabaya,Fashion,563000,2023-04-26 14:55:11,offline,18-24
TXN020953,Yogyakarta,Healthcare,210500,2023-09-23 21:03:21,offline,18-24
TXN015010,Yogyakarta,F&B,131000,2023-08-07 22:53:13,online,35-44
TXN034363,Surabaya,F&B,226000,2023-04-02 11:24:18,offline,45+
TXN040904,Medan,F&B,188500,2023-06-12 19:03:26,offline,35-44
TXN019778,Yogyakarta,F&B,87000,2024-06-16 21:26:47,offline,25-34
TXN041505,Medan,Fashion,432500,2024-07-02 10:34:12,offline,25-34
TXN038717,Medan,Grocery,170500,2024-12-08 21:32:52,offline,18-24
TXN046800,Bali,Grocery,148000,2023-09-28 19:05:59,online,35-44
TXN029358,Surabaya,Travel,2069000,2024-01-25 08:17:37,online,35-44
TXN023830,Surabaya,F&B,189500,2024-01-06 06:40:40,offline,25-34
TXN039275,Medan,Electronics,9600000,2023-10-01 19:52:42,offline,25-34
TXN011788,Jakarta,F&B,315500,2024-05-22 15:29:09,online,45+
TXN042261,Medan,Fashion,1131500,2023-02-04 21:11:30,online,35-44
TXN007014,Jakarta,Fashion,1587500,2023-03-24 20:35:54,online,25-34
TXN034662,Medan,Grocery,506000,2023-07-30 15:58:19,online,25-34
TXN039688,Medan,Fashion,532000,2024-08-20 08:34:27,online,18-24
TXN043850,Bali,F&B,152500,2023-12-29 07:57:20,online,18-24
TXN040884,Medan,Education,743000,2023-10-27 09:07:34,offline,18-24
TXN038662,Medan,Healthcare,951000,2023-02-18 15:03:51,online,18-24
TXN034674,Medan,Fashion,962500,2023-12-20 13:12:26,offline,18-24
TXN004619,Jakarta,Fashion,1531000,2024-07-09 18:11:54,online,25-34
TXN015002,Yogyakarta,Grocery,522500,2024-09-27 11:36:41,online,35-44
TXN008012,Jakarta,Grocery,1093500,2024-04-05 06:51:25,online,25-34
TXN026282,Surabaya,Electronics,3801000,2024-05-10 07:54:15,offline,18-24
TXN000906,Jakarta,Home & Living,5271000,2024-07-24 18:31:56,online,35-44
TXN030398,Surabaya,Fashion,799000,2024-02-12 19:14:04,online,25-34
TXN046063,Bali,Electronics,6675000,2024-08-18 16:33:37,offline,25-34
TXN019162,Yogyakarta,Fashion,899500,2024-04-12 15:29:23,online,25-34
TXN037709,Medan,F&B,407000,2023-06-28 08:52:38,online,35-44
TXN049762,Bali,Grocery,620500,2024-11-24 21:18:16,offline,25-34
TXN045121,Bali,F&B,360000,2024-05-15 23:33:33,online,35-44
TXN045606,Bali,Travel,3539500,2024-06-21 12:17:46,offline,18-24
TXN020798,Yogyakarta,F&B,121500,2023-11-26 23:03:19,offline,18-24
TXN004168,Jakarta,Fashion,2302000,2023-11-23 17:41:48,online,35-44
TXN040950,Medan,Education,1976000,2024-06-01 13:22:44,online,45+
TXN036505,Medan,Grocery,258000,2024-07-09 19:58:08,online,25-34
TXN045614,Bali,Fashion,2221500,2023-11-15 19:04:47,online,45+
TXN036907,Medan,Electronics,3668500,2024-04-28 20:31:32,online,45+
TXN025502,Surabaya,Fashion,1859500,2023-10-18 19:38:00,online,25-34
TXN007998,Jakarta,Fashion,2779000,2023-03-23 21:05:22,online,25-34
TXN034044,Surabaya,F&B,125000,2023-06-17 07:05:43,online,25-34
TXN003323,Jakarta,Electronics,12464000,2024-11-17 10:58:59,online,35-44
TXN026610,Surabaya,Electronics,2284000,2023-12-10 18:42:46,online,35-44
TXN027817,Surabaya,Electronics,4137500,2023-06-02 18:14:22,online,35-44
TXN043252,Bali,Fashion,1199000,2023-06-01 06:11:23,online,35-44
TXN044174,Bali,F&B,261000,2023-07-08 19:25:55,offline,45+
TXN045393,Bali,Electronics,6257500,2024-04-15 12:36:51,offline,25-34
TXN003742,Jakarta,Grocery,330500,2024-12-28 00:15:49,offline,35-44
TXN030403,Surabaya,Grocery,514500,2024-01-25 00:16:15,offline,25-34
TXN034482,Surabaya,Fashion,2023500,2023-03-02 11:40:36,offline,18-24
TXN026071,Surabaya,F&B,324000,2024-03-31 08:49:46,online,18-24
TXN032945,Surabaya,Home & Living,3153000,2023-05-19 09:07:41,offline,25-34
TXN000248,Jakarta,Fashion,2215500,2023-06-04 17:58:54,offline,45+
TXN011189,Jakarta,Electronics,4831500,2024-08-07 08:33:10,online,35-44
TXN025331,Surabaya,Home & Living,1019500,2023-07-14 11:28:06,online,25-34
TXN005423,Jakarta,F&B,319500,2024-03-10 16:40:18,online,45+
TXN010005,Jakarta,Fashion,1840500,2024-10-23 11:48:16,offline,35-44
TXN025691,Surabaya,Education,705000,2024-07-25 07:32:22,online,45+
TXN032866,Surabaya,F&B,232500,2024-07-14 12:08:55,online,18-24
TXN047713,Bali,Healthcare,787000,2023-04-01 12:42:21,online,18-24
TXN041343,Medan,F&B,177500,2024-02-12 20:00:50,online,25-34
TXN027100,Surabaya,Electronics,11271000,2023-02-01 12:02:41,online,25-34
TXN047414,Bali,Grocery,512500,2023-04-21 09:47:23,online,45+
TXN028178,Surabaya,Travel,3314500,2024-07-24 13:34:54,online,25-34
TXN009082,Jakarta,F&B,458500,2024-05-24 16:04:20,offline,35-44
TXN026722,Surabaya,Home & Living,1653500,2024-01-23 00:21:20,offline,25-34
TXN039739,Medan,Fashion,2479000,2024-04-14 19:54:56,online,45+
TXN001717,Jakarta,Electronics,10449500,2023-06-06 00:44:42,offline,35-44
TXN047132,Bali,F&B,148000,2023-08-04 08:04:14,online,35-44
TXN007431,Jakarta,Electronics,6090500,2024-09-08 20:17:55,online,25-34
TXN026966,Surabaya,Home & Living,4182000,2024-12-11 22:09:46,offline,25-34
TXN031174,Surabaya,Grocery,378500,2024-08-08 18:17:23,offline,35-44
TXN009182,Jakarta,Fashion,1663000,2023-04-05 08:36:50,online,25-34
TXN045974,Bali,Home & Living,2093000,2023-04-15 17:44:47,offline,18-24
TXN049465,Bali,Electronics,4718500,2023-09-23 22:28:55,online,45+
TXN036478,Medan,Grocery,604000,2023-07-26 17:33:00,offline,25-34
TXN008886,Jakarta,Fashion,824000,2024-08-22 12:57:38,online,18-24
TXN010024,Jakarta,F&B,153500,2024-01-06 15:55:51,online,45+
TXN030531,Surabaya,Fashion,3300000,2023-12-24 22:47:20,offline,35-44
TXN011113,Jakarta,Electronics,3665500,2024-03-07 15:10:37,offline,25-34
TXN038429,Medan,Home & Living,3300000,2024-12-14 19:29:28,offline,35-44
TXN038553,Medan,Grocery,215000,2024-10-16 09:10:23,online,35-44
TXN028374,Surabaya,Healthcare,773500,2024-10-08 11:19:50,online,25-34
TXN032683,Surabaya,F&B,315000,2024-06-03 07:25:06,offline,18-24
TXN036927,Medan,Education,854500,2023-02-14 11:51:38,offline,18-24
TXN025656,Surabaya,Electronics,4918500,2023-02-13 16:45:44,offline,18-24
TXN027715,Surabaya,Healthcare,854500,2023-01-12 12:51:40,online,25-34
TXN049628,Bali,F&B,307000,2023-01-28 19:48:30,offline,18-24
TXN022156,Surabaya,Education,2080000,2024-05-24 21:55:39,online,35-44
TXN026865,Surabaya,Electronics,4999500,2024-11-22 06:10:36,offline,25-34
TXN037654,Medan,F&B,337000,2024-09-20 10:06:01,offline,35-44
TXN024157,Surabaya,Electronics,9475500,2023-01-04 08:38:17,online,25-34
TXN042678,Bali,Fashion,1479500,2023-05-10 18:12:50,offline,25-34
TXN049268,Bali,Healthcare,857000,2023-08-10 17:21:56,online,35-44
TXN006558,Jakarta,Healthcare,512500,2024-01-27 22:26:27,online,18-24
TXN007069,Jakarta,Electronics,14588000,2024-11-23 19:22:13,online,25-34
TXN030755,Surabaya,Fashion,818000,2023-11-04 05:13:44,offline,45+
TXN003173,Jakarta,F&B,232000,2023-09-19 08:52:50,online,45+
TXN034669,Medan,Fashion,1851000,2023-04-14 19:03:23,offline,25-34
TXN011362,Jakarta,Grocery,258000,2023-05-08 20:53:27,online,18-24
TXN031426,Surabaya,F&B,492000,2023-08-18 20:34:34,online,35-44
TXN011272,Jakarta,Fashion,449000,2023-07-27 08:04:57,offline,25-34
TXN010113,Jakarta,Electronics,11020000,2024-03-22 00:12:02,offline,45+
TXN002480,Jakarta,Education,2488500,2023-05-28 12:02:21,online,35-44
TXN003770,Jakarta,Fashion,882000,2024-12-26 15:19:57,online,45+
TXN045940,Bali,Travel,2777000,2023-02-01 10:12:47,online,25-34
TXN007487,Jakarta,Home & Living,2501500,2023-09-23 17:07:13,online,25-34
TXN008912,Jakarta,Healthcare,1445000,2024-08-10 20:02:12,online,45+
TXN044895,Bali,Fashion,2068000,2023-06-20 18:03:54,online,45+
TXN049018,Bali,Travel,2573000,2023-06-23 18:55:50,online,45+
TXN005980,Jakarta,Home & Living,4980000,2023-06-13 23:06:16,online,35-44
TXN023163,Surabaya,Education,497500,2024-05-30 20:54:47,offline,25-34
TXN044462,Bali,Home & Living,4290000,2023-03-31 10:10:48,offline,35-44
TXN030673,Surabaya,Electronics,9120000,2024-01-25 12:58:28,offline,45+
TXN026660,Surabaya,F&B,332500,2024-05-03 20:22:19,offline,35-44
TXN004707,Jakarta,Electronics,15218500,2023-07-16 16:45:23,online,25-34
TXN021492,Yogyakarta,F&B,119000,2023-12-04 09:23:05,offline,35-44
TXN034243,Surabaya,F&B,136000,2023-02-11 12:01:31,online,25-34
TXN028630,Surabaya,Electronics,4039000,2024-09-14 20:31:06,online,45+
TXN012658,Jakarta,Travel,3501500,2024-01-02 10:15:59,online,25-34
TXN017539,Yogyakarta,Grocery,320000,2023-10-27 20:45:58,offline,35-44
TXN033885,Surabaya,Travel,2404000,2024-07-18 18:12:09,offline,45+
TXN028069,Surabaya,Fashion,672000,2024-12-06 08:22:30,offline,35-44
TXN014971,Jakarta,Education,1196500,2023-12-03 19:28:16,offline,25-34
TXN032701,Surabaya,F&B,329000,2024-06-22 09:31:25,online,25-34
TXN035771,Medan,Travel,3883000,2023-04-08 12:47:52,online,35-44
TXN039552,Medan,Fashion,1018000,2023-12-29 09:20:58,offline,35-44
TXN035846,Medan,Electronics,5168500,2024-11-26 09:05:47,offline,35-44
TXN047023,Bali,Fashion,2171000,2024-03-31 03:08:16,online,25-34
TXN049394,Bali,Grocery,279500,2024-09-22 20:12:32,offline,45+
TXN040251,Medan,Grocery,284500,2024-12-06 18:30:22,online,18-24
TXN010857,Jakarta,F&B,78500,2023-07-04 10:44:31,online,25-34
TXN028863,Surabaya,Fashion,1192000,2024-01-20 20:59:31,online,18-24
TXN048271,Bali,Fashion,789500,2024-07-01 21:46:29,offline,18-24
TXN029029,Surabaya,Education,1900500,2024-01-11 09:38:35,offline,25-34
TXN000319,Jakarta,Electronics,3789500,2023-02-11 11:50:02,online,45+
TXN038133,Medan,Electronics,10572000,2023-10-07 16:42:35,online,25-34
TXN013953,Jakarta,Fashion,1181500,2024-04-07 09:48:59,offline,25-34
TXN026874,Surabaya,Healthcare,1245500,2024-04-02 23:31:33,online,25-34
TXN013349,Jakarta,Travel,6887500,2024-09-30 10:39:27,offline,45+
TXN008073,Jakarta,F&B,258000,2023-08-06 13:30:02,online,18-24
TXN028319,Surabaya,Travel,2173000,2024-10-14 15:31:35,online,25-34
TXN002509,Jakarta,F&B,107000,2024-10-31 18:39:21,offline,18-24
TXN024389,Surabaya,Healthcare,648500,2023-11-30 16:57:52,offline,35-44
TXN005497,Jakarta,Healthcare,1156500,2023-08-27 14:38:19,offline,25-34
TXN046223,Bali,Grocery,277000,2024-07-20 07:10:03,online,35-44
TXN046846,Bali,F&B,221000,2024-04-19 12:27:26,offline,45+
